year,date,province,confirm,confirm_add,local_confirm_add,now_confirm,heal,dead,deadAdd,now_wzz,wzz_add
2021,04.11,台湾,1057,1,-10,24,1022,11,0,0,-10
2021,04.12,台湾,1058,1,-10,21,1026,11,0,0,-10
2021,04.13,台湾,1062,4,-10,24,1027,11,0,0,-10
2021,04.14,台湾,1067,5,-10,27,1029,11,0,0,-10
2021,04.15,台湾,1068,1,-10,26,1031,11,0,0,-10
2021,04.16,台湾,1070,2,-10,27,1032,11,0,0,-10
2021,04.17,台湾,1072,2,-10,28,1033,11,0,0,-10
2021,04.18,台湾,1073,1,-10,29,1033,11,0,0,-10
2021,04.19,台湾,1076,3,-10,31,1034,11,0,0,-10
2021,04.20,台湾,1078,2,-10,29,1038,11,0,0,-10
2021,04.21,台湾,1082,4,-10,33,1038,11,0,0,-10
2021,04.22,台湾,1086,4,-10,34,1041,11,0,0,-10
2021,04.23,台湾,1090,4,-10,35,1044,11,0,0,-10
2021,04.24,台湾,1097,7,-10,41,1045,11,0,0,-10
2021,04.25,台湾,1100,3,-10,43,1045,12,0,0,-10
2021,04.26,台湾,1104,4,-10,46,1046,12,0,0,-10
2021,04.27,台湾,1110,6,-10,48,1050,12,0,0,-10
2021,04.28,台湾,1116,6,-10,54,1050,12,0,0,-10
2021,04.29,台湾,1121,5,-10,58,1051,12,0,0,-10
2021,04.30,台湾,1128,7,-10,63,1053,12,0,0,-10
2021,05.01,台湾,1132,4,-10,67,1053,12,0,0,-10
2021,05.02,台湾,1137,5,-10,70,1055,12,0,0,-10
2021,05.03,台湾,1145,8,-10,75,1058,12,0,0,-10
2021,05.04,台湾,1153,8,-10,74,1067,12,0,0,-10
2021,05.05,台湾,1160,7,-10,74,1074,12,0,0,-10
2021,05.06,台湾,1173,13,-10,86,1075,12,0,0,-10
2021,05.07,台湾,1178,5,-10,89,1077,12,0,0,-10
2021,05.08,台湾,1183,5,-10,89,1082,12,0,0,-10
2021,05.09,台湾,1184,1,-10,83,1089,12,0,0,-10
2021,05.10,台湾,1199,15,-10,98,1089,12,0,0,-10
2021,05.11,台湾,1210,11,-10,105,1093,12,0,0,-10
2021,05.12,台湾,1231,21,-10,122,1097,12,0,0,-10
2021,05.13,台湾,1256,25,-10,142,1102,12,0,0,-10
2021,05.14,台湾,1290,34,-10,171,1107,12,0,0,-10
2021,05.15,台湾,1475,185,-10,347,1116,12,0,0,-10
2021,05.16,台湾,1682,207,-10,554,1116,12,0,0,-10
2021,05.17,台湾,2017,335,-10,882,1123,12,0,0,-10
2021,05.18,台湾,2260,243,-10,1119,1127,14,0,0,-10
2021,05.19,台湾,2533,273,-10,1386,1133,14,0,0,-10
2021,05.20,台湾,2825,292,-10,1677,1133,15,0,0,-10
2021,05.21,台湾,3139,314,-10,1991,1133,15,0,0,-10
2021,05.22,台湾,3862,723,-10,2712,1133,17,0,0,-10
2021,05.23,台湾,4322,460,-10,3166,1133,23,0,0,-10
2021,05.24,台湾,4917,595,-10,3755,1133,29,0,0,-10
2021,05.25,台湾,5456,539,-10,4288,1133,35,0,0,-10
2021,05.26,台湾,6091,635,-10,4912,1133,46,0,0,-10
2021,05.27,台湾,6761,671,-10,5569,1133,59,0,0,-10
2021,05.28,台湾,7315,554,-10,6104,1133,78,0,0,-10
2021,05.29,台湾,7806,491,-10,6574,1133,99,0,0,-10
2021,05.30,台湾,8160,354,-10,6918,1133,109,0,0,-10
2021,05.31,台湾,8511,351,-10,7254,1133,124,0,0,-10
2021,06.01,台湾,8842,331,-10,7572,1133,137,0,0,-10
2021,06.02,台湾,9389,547,-10,8107,1133,149,0,0,-10
2021,06.03,台湾,9974,585,-10,8675,1133,166,0,0,-10
2021,06.04,台湾,10446,472,-10,9126,1133,187,0,0,-10
2021,06.05,台湾,10956,510,-10,9599,1133,224,0,0,-10
2021,06.06,台湾,11298,342,-10,9905,1133,260,0,0,-10
2021,06.07,台湾,11491,193,-10,10072,1133,286,0,0,-10
2021,06.08,台湾,11694,203,-10,10253,1133,308,0,0,-10
2021,06.09,台湾,11968,274,-10,10502,1133,333,0,0,-10
2021,06.10,台湾,12222,254,-10,10728,1133,361,0,0,-10
2021,06.11,台湾,12500,278,-10,10982,1133,385,0,0,-10
2021,06.12,台湾,12746,246,-10,11202,1133,411,0,0,-10
2021,06.13,台湾,12921,175,-10,11351,1133,437,0,0,-10
2021,06.14,台湾,13106,185,-10,11521,1133,452,0,0,-10
2021,06.15,台湾,13241,135,-10,11648,1133,460,0,0,-10
2021,06.16,台湾,13409,168,-10,11798,1133,478,0,0,-10
2021,06.17,台湾,13584,175,-10,11954,1133,497,0,0,-10
2021,06.18,台湾,13771,187,-10,12120,1133,518,0,0,-10
2021,06.19,台湾,13896,125,-10,12225,1133,538,0,0,-10
2021,06.20,台湾,14005,109,-10,12323,1133,549,0,0,-10
2021,06.21,台湾,14080,75,-10,5977,7534,569,0,0,-10
2021,06.22,台湾,14157,77,-10,5495,8087,575,0,0,-10
2021,06.23,台湾,14260,103,-10,4620,9041,599,0,0,-10
2021,06.24,台湾,14389,129,-10,4496,9288,605,0,0,-10
2021,06.25,台湾,14465,76,-10,4205,9650,610,0,0,-10
2021,06.26,台湾,14545,80,-10,4006,9916,623,0,0,-10
2021,06.27,台湾,14634,89,-10,4352,9650,632,0,0,-10
2021,06.28,台湾,14694,60,-10,4143,9916,635,0,0,-10
2021,06.29,台湾,14748,54,-10,4019,10086,643,0,0,-10
2021,06.30,台湾,14804,56,-10,3960,10196,648,0,0,-10
2021,07.01,台湾,14853,49,-10,3886,10306,661,0,0,-10
2021,07.02,台湾,14911,58,-10,3888,10347,676,0,0,-10
2021,07.03,台湾,14991,80,-10,3754,10551,686,0,0,-10
2021,07.04,台湾,15030,39,-10,3474,10868,688,0,0,-10
2021,07.05,台湾,15061,31,-10,3364,11008,689,0,0,-10
2021,07.06,台湾,15088,27,-10,3202,11180,706,0,0,-10
2021,07.07,台湾,15128,40,-10,3136,11277,715,0,0,-10
2021,07.08,台湾,15149,61,-10,2975,11456,718,0,0,-10
2021,07.09,台湾,15185,36,-10,2919,11536,730,0,0,-10
2021,07.10,台湾,15218,33,-10,2784,11698,736,0,0,-10
2021,07.11,台湾,15249,31,-10,2707,11802,740,0,0,-10
2021,07.12,台湾,15273,24,-10,2682,11850,741,0,0,-10
2021,07.13,台湾,15302,29,-10,2654,11901,747,0,0,-10
2021,07.14,台湾,15328,26,-10,2611,11964,753,0,0,-10
2021,07.15,台湾,15346,18,-10,2504,12083,759,0,0,-10
2021,07.16,台湾,15378,32,-10,2484,12131,763,0,0,-10
2021,07.17,台湾,15390,12,-10,2419,12207,764,0,0,-10
2021,07.18,台湾,15408,18,-10,2397,12243,768,0,0,-10
2021,07.19,台湾,15429,21,-10,2392,12268,769,0,0,-10
2021,07.20,台湾,15453,24,-10,2332,12348,773,0,0,-10
2021,07.21,台湾,15478,25,-10,2318,12382,778,0,0,-10
2021,07.22,台湾,15511,33,-10,2273,12456,782,0,0,-10
2021,07.23,台湾,15535,24,-10,2250,12501,784,0,0,-10
2021,07.24,台湾,15558,23,-10,2229,12543,786,0,0,-10
2021,07.25,台湾,15571,13,-10,2230,12555,786,0,0,-10
2021,07.26,台湾,15582,24,-10,2193,12603,786,0,0,-10
2021,07.27,台湾,15599,17,-10,2148,12664,787,0,0,-10
2021,07.28,台湾,15619,20,-10,2146,12686,787,0,0,-10
2021,07.29,台湾,15637,18,-10,2049,12801,787,0,0,-10
2021,07.30,台湾,15662,25,-10,2058,12817,787,0,0,-10
2021,07.31,台湾,15674,12,-10,2031,12856,787,0,0,-10
2021,08.01,台湾,15688,14,-10,2020,12879,789,0,0,-10
2021,08.02,台湾,15702,14,-10,2029,12884,789,0,0,-10
2021,08.03,台湾,15721,19,-10,2001,12929,791,0,0,-10
2021,08.04,台湾,15742,21,-10,1994,12957,791,0,0,-10
2021,08.05,台湾,15753,11,-10,1961,13001,791,0,0,-10
2021,08.06,台湾,15765,12,-10,1953,13018,794,0,0,-10
2021,08.07,台湾,15775,10,-10,1916,13053,806,0,0,-10
2021,08.08,台湾,15782,7,-10,1907,13066,809,0,0,-10
2021,08.09,台湾,15790,8,-10,1881,13096,813,0,0,-10
2021,08.10,台湾,15798,8,-10,1881,13103,814,0,0,-10
2021,08.11,台湾,15814,16,-10,1887,13111,816,0,0,-10
2021,08.12,台湾,15820,6,-10,1882,13121,817,0,0,-10
2021,08.13,台湾,15836,16,-10,1875,13142,819,0,0,-10
2021,08.14,台湾,15843,7,-10,1838,13184,821,0,0,-10
2021,08.15,台湾,15852,9,-10,1859,13172,821,0,0,-10
2021,08.16,台湾,15862,10,-10,1863,13178,821,0,0,-10
2021,08.17,台湾,15880,18,-10,1864,13195,821,0,0,-10
2021,08.18,台湾,15891,11,-10,1856,13214,821,0,0,-10
2021,08.19,台湾,15897,6,-10,1526,13545,826,0,0,-10
2021,08.20,台湾,15906,9,-10,1529,13550,827,0,0,-10
2021,08.21,台湾,15916,10,-10,1508,13580,828,0,0,-10
2021,08.22,台湾,15926,10,-10,1518,13580,828,0,0,-10
2021,08.23,台湾,15932,6,-10,1503,13601,828,0,0,-10
2021,08.24,台湾,15938,6,-10,1488,13621,829,0,0,-10
2021,08.25,台湾,15939,1,-10,1483,13626,830,0,0,-10
2021,08.26,台湾,15947,8,-10,1471,13644,832,0,0,-10
2021,08.27,台湾,15954,7,-10,1452,13669,833,0,0,-10
2021,08.28,台湾,15960,6,-10,1454,13673,833,0,0,-10
2021,08.29,台湾,15983,23,-10,1476,13673,834,0,0,-10
2021,08.30,台湾,15991,8,-10,1484,13673,834,0,0,-10
2021,08.31,台湾,15995,4,-10,1484,13676,835,0,0,-10
2021,09.01,台湾,16001,6,-10,1473,13692,836,0,0,-10
2021,09.02,台湾,16006,5,-10,1477,13692,837,0,0,-10
2021,09.03,台湾,16012,6,-10,1447,13728,837,0,0,-10
2021,09.04,台湾,16013,1,-10,1431,13745,837,0,0,-10
2021,09.05,台湾,16019,6,-10,1431,13751,837,0,0,-10
2021,09.06,台湾,16035,16,-10,1456,13742,837,0,0,-10
2021,09.07,台湾,16047,12,-10,1468,13742,837,0,0,-10
2021,09.08,台湾,16056,9,-10,1477,13742,837,0,0,-10
2021,09.09,台湾,16062,6,-10,1482,13742,838,0,0,-10
2021,09.10,台湾,16069,7,-10,1488,13742,839,0,0,-10
2021,09.11,台湾,16074,5,-10,1493,13742,839,0,0,-10
2021,09.12,台湾,16088,14,-10,1507,13742,839,0,0,-10
2021,09.13,台湾,16093,5,-10,1512,13742,839,0,0,-10
2021,09.14,台湾,16098,5,-10,1517,13742,839,0,0,-10
2021,09.15,台湾,16103,5,-10,1522,13742,839,0,0,-10
2021,09.16,台湾,16115,12,-10,1534,13742,839,0,0,-10
2021,09.17,台湾,16123,8,-10,1542,13742,839,0,0,-10
2021,09.18,台湾,16129,6,-10,1548,13742,839,0,0,-10
2021,09.19,台湾,16141,12,-10,1559,13742,840,0,0,-10
2021,09.20,台湾,16147,6,-10,1565,13742,840,0,0,-10
2021,09.21,台湾,16152,5,-10,1570,13742,840,0,0,-10
2021,09.22,台湾,16159,7,-10,1576,13742,841,0,0,-10
2021,09.23,台湾,16168,9,-10,1585,13742,841,0,0,-10
2021,09.24,台湾,16176,8,-10,1593,13742,841,0,0,-10
2021,09.25,台湾,16181,5,-10,1598,13742,841,0,0,-10
2021,09.26,台湾,16189,8,-10,1606,13742,841,0,0,-10
2021,09.27,台湾,16198,9,-10,1614,13742,842,0,0,-10
2021,09.28,台湾,16205,7,-10,1621,13742,842,0,0,-10
2021,09.29,台湾,16216,11,-10,1632,13742,842,0,0,-10
2021,09.30,台湾,16223,7,-10,1639,13742,842,0,0,-10
2021,10.01,台湾,16234,11,-10,1649,13742,843,0,0,-10
2021,10.02,台湾,16244,10,-10,1659,13742,843,0,0,-10
2021,10.03,台湾,16250,6,-10,1665,13742,843,0,0,-10
2021,10.04,台湾,16255,5,-10,1669,13742,844,0,0,-10
2021,10.05,台湾,16262,7,-10,1676,13742,844,0,0,-10
2021,10.06,台湾,16267,5,-10,1681,13742,844,0,0,-10
2021,10.07,台湾,16271,4,-10,1685,13742,844,0,0,-10
2021,10.08,台湾,16283,12,-10,1696,13742,845,0,0,-10
2021,10.09,台湾,16287,4,-10,1699,13742,846,0,0,-10
2021,10.10,台湾,16294,7,-10,1706,13742,846,0,0,-10
2021,10.11,台湾,16305,11,-10,1717,13742,846,0,0,-10
2021,10.12,台湾,16309,4,-10,1721,13742,846,0,0,-10
2021,10.13,台湾,16313,4,-10,1725,13742,846,0,0,-10
2021,10.14,台湾,16321,8,-10,1733,13742,846,0,0,-10
2021,10.15,台湾,16325,4,-10,1737,13742,846,0,0,-10
2021,10.16,台湾,16336,11,-10,1748,13742,846,0,0,-10
2021,10.17,台湾,16337,1,-10,1749,13742,846,0,0,-10
2021,10.18,台湾,16337,6,-10,1749,13742,846,0,0,-10
2021,10.19,台湾,16343,6,-10,1755,13742,846,0,0,-10
2021,10.20,台湾,16347,4,-10,1759,13742,846,0,0,-10
2021,10.21,台湾,16349,2,-10,1761,13742,846,0,0,-10
2021,10.22,台湾,16357,8,-10,1769,13742,846,0,0,-10
2021,10.23,台湾,16364,7,-10,1776,13742,846,0,0,-10
2021,10.24,台湾,16368,4,-10,1780,13742,846,0,0,-10
2021,10.25,台湾,16376,8,-10,1787,13742,847,0,0,-10
2021,10.26,台湾,16380,4,-10,1791,13742,847,0,0,-10
2021,10.27,台湾,16388,8,-10,1799,13742,847,0,0,-10
2021,10.28,台湾,16394,6,-10,1805,13742,847,0,0,-10
2021,10.29,台湾,16399,5,-10,1810,13742,847,0,0,-10
2021,10.30,台湾,16406,7,-10,1817,13742,847,0,0,-10
2021,10.31,台湾,16412,6,-10,1823,13742,847,0,0,-10
2021,11.01,台湾,16417,5,-10,1828,13742,847,0,0,-10
2021,11.02,台湾,16421,4,-10,1832,13742,847,0,0,-10
2021,11.03,台湾,16428,7,-10,1839,13742,847,0,0,-10
2021,11.04,台湾,16430,2,-10,1841,13742,847,0,0,-10
2021,11.05,台湾,16437,7,-10,1848,13742,847,0,0,-10
2021,11.06,台湾,16438,8,-10,1849,13742,847,0,0,-10
2021,11.07,台湾,16442,4,-10,1853,13742,847,0,0,-10
2021,11.08,台湾,16445,3,-10,1856,13742,847,0,0,-10
2021,11.09,台湾,16451,6,-10,1861,13742,848,0,0,-10
2021,11.10,台湾,16456,5,-10,1866,13742,848,0,0,-10
2021,11.11,台湾,16465,9,-10,1875,13742,848,0,0,-10
2021,11.12,台湾,16475,10,-10,1885,13742,848,0,0,-10
2021,11.13,台湾,16479,4,-10,1889,13742,848,0,0,-10
2021,11.14,台湾,16487,8,-10,1897,13742,848,0,0,-10
2021,11.15,台湾,16496,9,-10,1906,13742,848,0,0,-10
2021,11.16,台湾,16498,2,-10,1908,13742,848,0,0,-10
2021,11.17,台湾,16503,5,-10,1913,13742,848,0,0,-10
2021,11.18,台湾,16506,3,-10,1916,13742,848,0,0,-10
2021,11.19,台湾,16516,10,-10,1926,13742,848,0,0,-10
2021,11.20,台湾,16520,4,-10,1930,13742,848,0,0,-10
2021,11.21,台湾,16529,9,-10,1939,13742,848,0,0,-10
2021,11.22,台湾,16532,3,-10,1942,13742,848,0,0,-10
2021,11.23,台湾,16539,7,-10,1949,13742,848,0,0,-10
2021,11.24,台湾,16544,5,-10,1954,13742,848,0,0,-10
2021,11.25,台湾,16554,10,-10,1964,13742,848,0,0,-10
2021,11.26,台湾,16566,12,-10,1976,13742,848,0,0,-10
2021,11.27,台湾,16578,12,-10,1988,13742,848,0,0,-10
2021,11.28,台湾,16588,10,-10,1998,13742,848,0,0,-10
2021,11.29,台湾,16596,8,-10,2006,13742,848,0,0,-10
2021,11.30,台湾,16601,5,-10,2011,13742,848,0,0,-10
2021,12.01,台湾,16609,8,-10,2019,13742,848,0,0,-10
2021,12.02,台湾,16626,17,-10,2036,13742,848,0,0,-10
2021,12.03,台湾,16637,11,-10,2047,13742,848,0,0,-10
2021,12.04,台湾,16648,11,-10,2058,13742,848,0,0,-10
2021,12.05,台湾,16652,4,-10,2062,13742,848,0,0,-10
2021,12.06,台湾,16662,10,-10,2072,13742,848,0,0,-10
2021,12.07,台湾,16683,21,-10,2093,13742,848,0,0,-10
2021,12.08,台湾,16688,5,-10,2098,13742,848,0,0,-10
2021,12.09,台湾,16704,16,-10,2114,13742,848,0,0,-10
2021,12.10,台湾,16721,17,-10,2131,13742,848,0,0,-10
2021,12.11,台湾,16731,10,-10,2141,13742,848,0,0,-10
2021,12.12,台湾,16737,6,-10,2147,13742,848,0,0,-10
2021,12.13,台湾,16742,5,-10,2152,13742,848,0,0,-10
2021,12.14,台湾,16752,10,-10,2162,13742,848,0,0,-10
2021,12.15,台湾,16759,7,-10,2168,13742,849,0,0,-10
2021,12.16,台湾,16771,12,-10,2180,13742,849,0,0,-10
2021,12.17,台湾,16786,15,-10,2195,13742,849,0,0,-10
2021,12.18,台湾,16799,13,-10,2207,13742,850,0,0,-10
2021,12.19,台湾,16805,6,-10,2213,13742,850,0,0,-10
2021,12.20,台湾,16816,11,-10,2224,13742,850,0,0,-10
2021,12.21,台湾,16826,10,-10,2234,13742,850,0,0,-10
2021,12.22,台湾,16840,14,-10,2248,13742,850,0,0,-10
2021,12.23,台湾,16853,13,-10,2261,13742,850,0,0,-10
2021,12.24,台湾,16873,20,-10,2281,13742,850,0,0,-10
2021,12.25,台湾,16891,8,-10,2299,13742,850,0,0,-10
2021,12.26,台湾,16915,24,-10,2323,13742,850,0,0,-10
2021,12.27,台湾,16931,16,-10,2339,13742,850,0,0,-10
2021,12.28,台湾,16950,19,-10,2358,13742,850,0,0,-10
2021,12.29,台湾,16964,14,-10,2372,13742,850,0,0,-10
2021,12.30,台湾,16988,24,-10,2396,13742,850,0,0,-10
2021,12.31,台湾,17029,41,-10,2437,13742,850,0,0,-10
2022,01.01,台湾,17050,21,-10,2458,13742,850,0,0,-10
2022,01.02,台湾,17070,20,-10,2478,13742,850,0,0,-10
2022,01.03,台湾,17095,25,-10,2503,13742,850,0,0,-10
2022,01.04,台湾,17129,34,-10,2537,13742,850,0,0,-10
2022,01.05,台湾,17155,26,-10,2563,13742,850,0,0,-10
2022,01.06,台湾,17198,43,-10,2606,13742,850,0,0,-10
2022,01.07,台湾,17258,60,-10,2666,13742,850,0,0,-10
2022,01.08,台湾,17302,44,-10,2710,13742,850,0,0,-10
2022,01.09,台湾,17362,60,-10,2770,13742,850,0,0,-10
2022,01.10,台湾,17394,32,-10,2802,13742,850,0,0,-10
2022,01.11,台湾,17463,69,-10,2871,13742,850,0,0,-10
2022,01.12,台湾,17559,96,-10,2967,13742,850,0,0,-10
2022,01.13,台湾,17624,65,-10,3031,13742,851,0,0,-10
2022,01.14,台湾,17769,145,-10,3176,13742,851,0,0,-10
2022,01.15,台湾,17820,128,-10,3227,13742,851,0,0,-10
2022,01.16,台湾,17885,65,-10,3292,13742,851,0,0,-10
2022,01.17,台湾,17885,65,-10,3292,13742,851,0,0,-10
2022,01.18,台湾,17951,66,-10,3358,13742,851,0,0,-10
2022,01.19,台湾,18005,54,-10,3412,13742,851,0,0,-10
2022,01.20,台湾,18041,36,-10,3448,13742,851,0,0,-10
2022,01.21,台湾,18109,68,-10,3516,13742,851,0,0,-10
2022,01.22,台湾,18238,129,-10,3645,13742,851,0,0,-10
2022,01.23,台湾,18325,87,-10,3732,13742,851,0,0,-10
2022,01.24,台湾,18376,51,-10,3783,13742,851,0,0,-10
2022,01.25,台湾,18411,35,-10,3818,13742,851,0,0,-10
2022,01.26,台湾,18503,92,-10,3910,13742,851,0,0,-10
2022,01.27,台湾,18566,63,-10,3973,13742,851,0,0,-10
2022,01.28,台湾,18634,68,-10,4041,13742,851,0,0,-10
2022,01.29,台湾,18681,47,-10,4088,13742,851,0,0,-10
2022,01.30,台湾,18735,54,-10,4142,13742,851,0,0,-10
2022,01.31,台湾,18790,55,-10,4197,13742,851,0,0,-10
2022,02.01,台湾,18850,60,-10,4257,13742,851,0,0,-10
2022,02.02,台湾,18903,53,-10,4310,13742,851,0,0,-10
2022,02.03,台湾,18958,55,-10,4365,13742,851,0,0,-10
2022,02.04,台湾,19029,71,-10,4436,13742,851,0,0,-10
2022,02.05,台湾,19101,72,-10,4508,13742,851,0,0,-10
2022,02.06,台湾,19144,43,-10,4551,13742,851,0,0,-10
2022,02.07,台湾,19192,48,-10,4599,13742,851,0,0,-10
2022,02.08,台湾,19239,47,-10,4646,13742,851,0,0,-10
2022,02.09,台湾,19293,54,-10,4700,13742,851,0,0,-10
2022,02.10,台湾,19376,83,-10,4783,13742,851,0,0,-10
2022,02.11,台湾,19455,79,-10,4862,13742,851,0,0,-10
2022,02.12,台湾,19515,60,-10,4922,13742,851,0,0,-10
2022,02.13,台湾,19567,52,-10,4974,13742,851,0,0,-10
2022,02.14,台湾,19621,54,-10,5028,13742,851,0,0,-10
2022,02.15,台湾,19666,45,-10,5072,13742,852,0,0,-10
2022,02.16,台湾,19732,66,-10,5138,13742,852,0,0,-10
2022,02.17,台湾,19797,65,-10,5203,13742,852,0,0,-10
2022,02.18,台湾,19864,67,-10,5270,13742,852,0,0,-10
2022,02.19,台湾,19937,73,-10,5343,13742,852,0,0,-10
2022,02.20,台湾,20007,70,-10,5413,13742,852,0,0,-10
2022,02.21,台湾,20056,49,-10,5462,13742,852,0,0,-10
2022,02.22,台湾,20100,44,-10,5506,13742,852,0,0,-10
2022,02.23,台湾,20156,56,-10,5562,13742,852,0,0,-10
2022,02.24,台湾,20236,80,-10,5642,13742,852,0,0,-10
2022,02.25,台湾,20304,68,-10,5709,13742,853,0,0,-10
2022,02.26,台湾,20373,69,-10,5778,13742,853,0,0,-10
2022,02.27,台湾,20433,60,-10,5838,13742,853,0,0,-10
2022,02.28,台湾,20489,56,-10,5894,13742,853,0,0,-10
2022,03.01,台湾,20533,44,-10,5938,13742,853,0,0,-10
2022,03.02,台湾,20582,49,-10,5987,13742,853,0,0,-10
2022,03.03,台湾,20653,71,-10,6058,13742,853,0,0,-10
2022,03.04,台湾,20717,64,-10,6122,13742,853,0,0,-10
2022,03.05,台湾,20797,80,-10,6202,13742,853,0,0,-10
2022,03.06,台湾,20840,43,-10,6245,13742,853,0,0,-10
2022,03.07,台湾,20869,29,-10,6274,13742,853,0,0,-10
2022,03.08,台湾,20922,53,-10,6327,13742,853,0,0,-10
2022,03.09,台湾,20999,77,-10,6404,13742,853,0,0,-10
2022,03.10,台湾,21081,82,-10,6486,13742,853,0,0,-10
2022,03.11,台湾,21163,82,-10,6568,13742,853,0,0,-10
2022,03.12,台湾,21225,62,-10,6630,13742,853,0,0,-10
2022,03.13,台湾,21288,63,-10,6693,13742,853,0,0,-10
2022,03.14,台湾,21363,75,-10,6768,13742,853,0,0,-10
2022,03.15,台湾,21402,39,-10,6807,13742,853,0,0,-10
2022,03.16,台湾,21492,90,-10,6897,13742,853,0,0,-10
2022,03.17,台湾,21583,91,-10,6988,13742,853,0,0,-10
2022,03.18,台湾,21658,75,-10,7063,13742,853,0,0,-10
2022,03.19,台湾,21784,126,-10,7189,13742,853,0,0,-10
2022,03.20,台湾,21905,121,-10,7310,13742,853,0,0,-10
2022,03.21,台湾,22003,98,-10,7408,13742,853,0,0,-10
2022,03.22,台湾,22091,88,-10,7496,13742,853,0,0,-10
2022,03.23,台湾,22188,97,-10,7593,13742,853,0,0,-10
2022,03.24,台湾,22327,139,-10,7732,13742,853,0,0,-10
2022,03.25,台湾,22463,136,-10,7868,13742,853,0,0,-10
2022,03.26,台湾,22566,103,-10,7971,13742,853,0,0,-10
2022,03.27,台湾,22769,203,-10,8174,13742,853,0,0,-10
2022,03.28,台湾,22896,127,-10,8301,13742,853,0,0,-10
2022,03.29,台湾,22992,96,-10,8397,13742,853,0,0,-10
2022,03.30,台湾,23155,163,-10,8560,13742,853,0,0,-10
2022,03.31,台湾,23394,239,-10,8799,13742,853,0,0,-10
2022,04.01,台湾,23629,235,-10,9034,13742,853,0,0,-10
2022,04.02,台湾,24033,404,-10,9438,13742,853,0,0,-10
2022,04.03,台湾,24313,280,-10,9718,13742,853,0,0,-10
2022,04.04,台湾,24588,275,-10,9993,13742,853,0,0,-10
2022,04.05,台湾,24866,278,-10,10271,13742,853,0,0,-10
2022,04.06,台湾,25225,359,-10,10630,13742,853,0,0,-10
2022,04.07,台湾,25756,531,-10,11161,13742,853,0,0,-10
2022,04.08,台湾,26263,507,-10,11668,13742,853,0,0,-10
2022,04.09,台湾,26836,573,-10,12240,13742,854,0,0,-10
2022,04.10,台湾,27410,574,-10,12814,13742,854,0,0,-10
2022,04.11,台湾,28040,630,-10,13444,13742,854,0,0,-10
2022,04.12,台湾,28666,626,-10,14070,13742,854,0,0,-10
2022,04.13,台湾,29593,927,-10,14997,13742,854,0,0,-10
2022,04.14,台湾,30574,981,-10,15978,13742,854,0,0,-10
2022,04.15,台湾,31857,1283,-10,17261,13742,854,0,0,-10
2022,04.16,台湾,33205,1348,-10,18609,13742,854,0,0,-10
2022,04.17,台湾,34507,2650,-10,19911,13742,854,0,0,-10
2022,04.18,台湾,35983,2778,-10,21387,13742,854,0,0,-10
2022,04.19,台湾,37710,1727,-10,23112,13742,856,0,0,-10
2022,04.20,台湾,40186,4203,-10,25588,13742,856,0,0,-10
2022,04.21,台湾,43243,5533,-10,28645,13742,856,0,0,-10
2022,04.22,台湾,47100,6914,-10,32502,13742,856,0,0,-10
2022,04.23,台湾,51298,8055,-10,36700,13742,856,0,0,-10
2022,04.24,台湾,56468,9368,-10,41870,13742,856,0,0,-10
2022,04.25,台湾,61686,5218,-10,47088,13742,856,0,0,-10
2022,04.26,台湾,76938,15252,-10,62338,13742,858,0,0,-10
2022,04.27,台湾,88446,11508,-10,73846,13742,858,0,0,-10
2022,04.28,台湾,88446,11508,-10,73844,13742,860,0,0,-10
2022,04.29,台湾,100753,12307,-10,86149,13742,862,0,0,-10
2022,04.30,台湾,115883,15130,-10,101276,13742,865,0,0,-10
2022,05.01,台湾,132955,17072,-10,118342,13742,871,0,0,-10
2022,05.02,台湾,150808,17853,-10,136195,13742,871,0,0,-10
2022,05.03,台湾,173942,23134,-10,159324,13742,876,0,0,-10
2022,05.04,台湾,202418,28476,-10,187795,13742,881,0,0,-10
2022,05.05,台湾,232402,29984,-10,217774,13742,886,0,0,-10
2022,05.06,台湾,268569,36167,-10,253931,13742,896,0,0,-10
2022,05.07,台湾,314983,46324,-10,300334,13742,907,0,0,-10
2022,05.08,台湾,357271,42288,-10,342610,13742,919,0,0,-10
2022,05.09,台湾,397504,40233,-10,382819,13742,943,0,0,-10
2022,05.10,台湾,448323,50819,-10,433638,13742,943,0,0,0
2022,05.11,台湾,505455,57132,-10,490762,13742,951,0,0,0
2022,05.12,台湾,570870,65415,-10,556160,13742,968,0,0,0
2022,05.13,台湾,635870,65000,65000,621119,13742,1009,0,0,0
2022,05.14,台湾,699824,63954,63954,685033,13742,1049,0,0,0
2022,05.15,台湾,768543,68719,68719,753704,13742,1097,0,0,0
2022,05.16,台湾,830240,61697,61697,815353,13742,1145,0,0,0
2022,05.17,台湾,896059,65819,65819,881134,13742,1183,38,0,0
2022,05.18,台湾,981141,85082,85082,966223,13742,1176,41,0,0
2022,05.19,台湾,1070561,89420,89420,1055584,13742,1235,59,0,0
2022,05.20,台湾,1156291,85730,85730,1141265,13742,1284,49,0,0
2022,05.21,台湾,1240897,84606,84606,1225812,13742,1343,59,0,0
2022,05.22,台湾,1320371,79474,79474,1305233,13742,1396,53,0,0
2022,05.23,台湾,1386640,66269,66269,1371462,13742,1436,40,0,0
2022,05.24,台湾,1469019,82379,82379,1453799,13742,1478,42,0,0
